Vuosi;Kk;Pv;Klo;RH;C
2020;10;18;1:40;97;6,3
2020;10;18;1:50;97;6,3
2020;10;18;2:00;98;6,2
2020;10;18;2:10;97;6,3
2020;10;18;2:20;96;6,3
2020;10;18;2:30;96;6,3
2020;10;18;2:40;96;6,3
2020;10;18;2:50;97;6,2
2020;10;18;3:00;97;6,2
2020;10;18;3:10;96;6,3
2020;10;18;3:20;96;6,2
2020;10;18;3:30;97;6,2
2020;10;18;3:40;96;6,2
2020;10;18;3:50;96;6,2
2020;10;18;4:00;97;6,2
2020;10;18;4:10;96;6,1
2020;10;18;4:20;96;6,1
2020;10;18;4:30;96;6,1
2020;10;18;4:40;96;6,1
2020;10;18;4:50;96;6,1
2020;10;18;5:00;96;6,1
2020;10;18;5:10;96;6,2
2020;10;18;5:20;97;6,1
2020;10;18;5:30;97;6,2
2020;10;18;5:40;97;6,2
2020;10;18;5:50;97;6,2
2020;10;18;6:00;96;6,3
2020;10;18;6:10;97;6,2
2020;10;18;6:20;98;6,2
2020;10;18;6:30;98;6,1
2020;10;18;6:40;97;6,2
2020;10;18;6:50;97;6,2
2020;10;18;7:00;94;4,9
2020;10;18;7:10;96;3,8
2020;10;18;7:20;96;3,4
2020;10;18;7:30;97;3,3
2020;10;18;7:40;95;2,9
2020;10;18;7:50;96;2,7
2020;10;18;8:00;95;2,5
2020;10;18;8:10;95;2,4
2020;10;18;8:20;97;2,4
2020;10;18;8:30;95;2,3
2020;10;18;8:40;97;2,3
2020;10;18;8:50;95;2,4
2020;10;18;9:00;96;2,5
2020;10;18;9:10;94;2,5
2020;10;18;9:20;94;2,6
2020;10;18;9:30;94;2,7
2020;10;18;9:40;94;2,7
2020;10;18;9:50;92;2,9
2020;10;18;10:00;93;3
2020;10;18;10:10;92;3
2020;10;18;10:20;92;3,1
2020;10;18;10:30;91;3,2
2020;10;18;10:40;91;3,3
2020;10;18;10:50;88;3,3
2020;10;18;11:00;89;3,6
2020;10;18;11:10;88;3,6
2020;10;18;11:20;92;3,5
2020;10;18;11:30;92;3,4
2020;10;18;11:40;92;3,4
2020;10;18;11:50;93;3,3
2020;10;18;12:00;94;3,2
2020;10;18;12:10;94;3,2
2020;10;18;12:20;93;3,5
2020;10;18;12:30;91;3,3
2020;10;18;12:40;91;3,2
2020;10;18;12:50;92;3,1
2020;10;18;13:00;91;3
2020;10;18;13:10;92;3
2020;10;18;13:20;94;3
2020;10;18;13:30;95;3
2020;10;18;13:40;94;3,1
2020;10;18;13:50;95;3
2020;10;18;14:00;95;2,7
2020;10;18;14:10;97;2,5
2020;10;18;14:20;97;2,6
2020;10;18;14:30;96;2,6
2020;10;18;14:40;96;2,5
2020;10;18;14:50;96;2,4
2020;10;18;15:00;97;2,3
2020;10;18;15:10;97;2,2
2020;10;18;15:20;97;2,1
2020;10;18;15:30;97;1,8
2020;10;18;15:40;98;1,7
2020;10;18;15:50;98;1,8
2020;10;18;16:00;98;1,7
2020;10;18;16:10;98;1,7
2020;10;18;16:20;99;1,5
2020;10;18;16:30;99;1,6
2020;10;18;16:40;99;1,7
2020;10;18;16:50;96;2
2020;10;18;17:00;96;2
2020;10;18;17:10;97;1,9
2020;10;18;17:20;97;1,6
2020;10;18;17:30;97;1,4
2020;10;18;17:40;97;1,6
2020;10;18;17:50;97;1,4
2020;10;18;18:00;99;0,8
2020;10;18;18:10;98;1
2020;10;18;18:20;99;0,5
2020;10;18;18:30;99;-0,1
2020;10;18;18:40;100;0
2020;10;18;18:50;100;0,2
2020;10;18;19:00;100;0
2020;10;18;19:10;100;-0,4
2020;10;18;19:20;100;-0,3
2020;10;18;19:30;100;-0,5
2020;10;18;19:40;100;-0,2
2020;10;18;19:50;100;-0,8
2020;10;18;20:00;100;-1,7
2020;10;18;20:10;100;-1,4
2020;10;18;20:20;100;-1,2
2020;10;18;20:30;100;-1,4
2020;10;18;20:40;100;-1,8
2020;10;18;20:50;100;-1,7
2020;10;18;21:00;100;-1,9
2020;10;18;21:10;100;-1,8
2020;10;18;21:20;100;-1,7
2020;10;18;21:30;100;-1,8
2020;10;18;21:40;100;-2
2020;10;18;21:50;100;-1,9
2020;10;18;22:00;100;-1,9
2020;10;18;22:10;100;-1,7
2020;10;18;22:20;100;-1,7
2020;10;18;22:30;100;-1,5
2020;10;18;22:40;100;-1,3
2020;10;18;22:50;100;-1,2
2020;10;18;23:00;99;-1
2020;10;18;23:10;98;-1
2020;10;18;23:20;99;-0,8
2020;10;18;23:30;97;-0,6
2020;10;18;23:40;97;-0,5
2020;10;18;23:50;97;-0,4
2020;10;19;0:00;97;-0,4
2020;10;19;0:10;97;-0,5
2020;10;19;0:20;96;-0,7
2020;10;19;0:30;97;-0,7
2020;10;19;0:40;99;-1
2020;10;19;0:50;99;-1,1
2020;10;19;1:00;99;-1,1
2020;10;19;1:10;99;-1,1
2020;10;19;1:20;98;-1,3
2020;10;19;1:30;99;-1,5
2020;10;19;1:40;98;-1,4
2020;10;19;1:50;98;-1,5
2020;10;19;2:00;99;-1,6
2020;10;19;2:10;98;-1,9
2020;10;19;2:20;99;-1,9
2020;10;19;2:30;99;-1,5
2020;10;19;2:40;99;-1,4
2020;10;19;2:50;99;-1,4
2020;10;19;3:00;99;-1,3
2020;10;19;3:10;98;-1,3
2020;10;19;3:20;98;-1,3
2020;10;19;3:30;98;-1,3
2020;10;19;3:40;98;-1,3
2020;10;19;3:50;98;-1,3
2020;10;19;4:00;98;-1,3
2020;10;19;4:10;98;-1,5
2020;10;19;4:20;99;-1,6
2020;10;19;4:30;98;-1,7
2020;10;19;4:40;98;-1,8
2020;10;19;4:50;98;-1,9
2020;10;19;5:00;98;-2,5
2020;10;19;5:10;99;-2,1
2020;10;19;5:20;99;-2,1
2020;10;19;5:30;99;-2,1
2020;10;19;5:40;99;-2,4
2020;10;19;5:50;98;-2,1
2020;10;19;6:00;98;-2,1
2020;10;19;6:10;98;-2,1
2020;10;19;6:20;98;-2
2020;10;19;6:30;98;-1,7
2020;10;19;6:40;98;-1,4
2020;10;19;6:50;97;-1,4
2020;10;19;7:00;95;-0,6
2020;10;19;7:10;97;-1,1
2020;10;19;7:20;97;-1,3
2020;10;19;7:30;98;-1,2
2020;10;19;7:40;97;-1,2
2020;10;19;7:50;98;-1,1
2020;10;19;8:00;99;-1,1
2020;10;19;8:10;99;-1,1
2020;10;19;8:20;100;-0,8
2020;10;19;8:30;99;-0,8
2020;10;19;8:40;99;-0,4
2020;10;19;8:50;100;-0,3
2020;10;19;9:00;99;-0,6
2020;10;19;9:10;100;-0,6
2020;10;19;9:20;100;-0,2
2020;10;19;9:30;100;-0,4
2020;10;19;9:40;99;-0,2
2020;10;19;9:50;100;0,3
2020;10;19;10:00;99;1,1
2020;10;19;10:10;97;1
2020;10;19;10:20;96;1
2020;10;19;10:30;89;1,5
2020;10;19;10:40;85;1,4
2020;10;19;10:50;84;1,5
2020;10;19;11:00;83;1,8
2020;10;19;11:10;81;1,8
2020;10;19;11:20;82;2,2
2020;10;19;11:30;77;2,2
2020;10;19;11:40;80;2,6
2020;10;19;11:50;81;2,1
2020;10;19;12:00;83;2,4
2020;10;19;12:10;81;2,5
2020;10;19;12:20;83;2,3
2020;10;19;12:30;84;2,3
2020;10;19;12:40;83;2,3
2020;10;19;12:50;86;2,6
2020;10;19;13:00;85;2,4
2020;10;19;13:10;86;2,4
2020;10;19;13:20;86;2,3
2020;10;19;13:30;87;2,3
2020;10;19;13:40;88;2,2
2020;10;19;13:50;89;2,2
2020;10;19;14:00;89;2,2
2020;10;19;14:10;91;2
2020;10;19;14:20;89;2,2
2020;10;19;14:30;88;2,2
2020;10;19;14:40;90;2,1
2020;10;19;14:50;92;2
2020;10;19;15:00;93;1,9
2020;10;19;15:10;93;1,6
2020;10;19;15:20;95;1,3
2020;10;19;15:30;96;0,9
2020;10;19;15:40;96;1,2
2020;10;19;15:50;94;1,4
2020;10;19;16:00;95;1,3
2020;10;19;16:10;95;1,4
2020;10;19;16:20;93;1,6
2020;10;19;16:30;92;1,7
2020;10;19;16:40;91;1,7
2020;10;19;16:50;91;1,8
2020;10;19;17:00;94;1,5
2020;10;19;17:10;93;1,5
2020;10;19;17:20;93;1,5
2020;10;19;17:30;91;1,5
2020;10;19;17:40;91;1,5
2020;10;19;17:50;93;1,2
2020;10;19;18:00;93;0,9
2020;10;19;18:10;94;1
2020;10;19;18:20;94;0,9
2020;10;19;18:30;95;0,9
2020;10;19;18:40;95;1
2020;10;19;18:50;94;1
2020;10;19;19:00;94;1,1
2020;10;19;19:10;94;1,1
2020;10;19;19:20;94;1,1
2020;10;19;19:30;94;1,1
2020;10;19;19:40;94;1,2
2020;10;19;19:50;95;1,1
2020;10;19;20:00;95;1
2020;10;19;20:10;96;0,9
2020;10;19;20:20;95;1,2
2020;10;19;20:30;96;1
2020;10;19;20:40;95;1,1
2020;10;19;20:50;96;1,2
2020;10;19;21:00;94;1,4
2020;10;19;21:10;95;1,3
2020;10;19;21:20;95;1,3
2020;10;19;21:30;93;1,4
2020;10;19;21:40;93;1,7
2020;10;19;21:50;93;1,4
2020;10;19;22:00;92;1,5
2020;10;19;22:10;94;1,4
2020;10;19;22:20;94;1,4
2020;10;19;22:30;93;1,4
2020;10;19;22:40;94;1,3
2020;10;19;22:50;94;1,1
2020;10;19;23:00;94;1,2
2020;10;19;23:10;95;1,4
2020;10;19;23:20;95;1,3
2020;10;19;23:30;94;1,4
2020;10;19;23:40;92;1,6
2020;10;19;23:50;93;1,6
2020;10;20;0:00;90;1,8
2020;10;20;0:10;91;1,7
2020;10;20;0:20;90;1,7
2020;10;20;0:30;91;1,7
2020;10;20;0:40;90;1,8
2020;10;20;0:50;88;1,9
2020;10;20;1:00;89;1,9
2020;10;20;1:10;87;2
2020;10;20;1:20;83;2
2020;10;20;1:30;81;2
2020;10;20;1:40;83;1,9
2020;10;20;1:50;82;2
2020;10;20;2:00;82;2
2020;10;20;2:10;81;2
2020;10;20;2:20;82;1,9
2020;10;20;2:30;83;1,8
2020;10;20;2:40;84;1,8
2020;10;20;2:50;85;1,6
2020;10;20;3:00;81;1,8
2020;10;20;3:10;79;1,9
2020;10;20;3:20;81;1,8
2020;10;20;3:30;83;1,7
2020;10;20;3:40;83;1,7
2020;10;20;3:50;84;1,5
2020;10;20;4:00;83;1,5
2020;10;20;4:10;82;1,5
2020;10;20;4:20;82;1,6
2020;10;20;4:30;81;1,6
2020;10;20;4:40;80;1,8
2020;10;20;4:50;81;1,7
2020;10;20;5:00;80;1,8
2020;10;20;5:10;79;1,9
2020;10;20;5:20;81;1,7
2020;10;20;5:30;81;1,8
2020;10;20;5:40;80;1,7
2020;10;20;5:50;76;1,8
2020;10;20;6:00;71;1,9
2020;10;20;6:10;68;1,9
2020;10;20;6:20;68;1,9
2020;10;20;6:30;71;1,8
2020;10;20;6:40;76;1,6
2020;10;20;6:50;75;1,6
2020;10;20;7:00;79;1,4
2020;10;20;7:10;73;1,6
2020;10;20;7:20;71;1,8
2020;10;20;7:30;82;1,2
2020;10;20;7:40;81;1,2
2020;10;20;7:50;83;1,1
2020;10;20;8:00;81;1,5
2020;10;20;8:10;81;1,5
2020;10;20;8:20;83;1,4
2020;10;20;8:30;80;1,4
2020;10;20;8:40;81;1,3
2020;10;20;8:50;81;1,4
2020;10;20;9:00;82;1,3
2020;10;20;9:10;84;1,3
2020;10;20;9:20;79;1,7
2020;10;20;9:30;81;1,1
2020;10;20;9:40;79;1,5
2020;10;20;9:50;77;1,4
2020;10;20;10:00;73;1,7
2020;10;20;10:10;74;2
2020;10;20;10:20;73;2
2020;10;20;10:30;74;2
2020;10;20;10:40;70;2
2020;10;20;10:50;71;2
2020;10;20;11:00;82;1,4
2020;10;20;11:10;77;1,9
2020;10;20;11:20;72;2
2020;10;20;11:30;73;2,1
2020;10;20;11:40;69;2,4
2020;10;20;11:50;69;2,8
2020;10;20;12:00;66;2,1
2020;10;20;12:10;65;2,2
2020;10;20;12:20;68;2,3
2020;10;20;12:30;65;2,3
2020;10;20;12:40;67;2,1
2020;10;20;12:50;68;1,7
2020;10;20;13:00;67;1,9
2020;10;20;13:10;68;1,8
2020;10;20;13:20;71;1,7
2020;10;20;13:30;73;1,6
2020;10;20;13:40;73;1,6
2020;10;20;13:50;74;1,7
2020;10;20;14:00;73;1,6
2020;10;20;14:10;72;1,6
2020;10;20;14:20;70;1,5
2020;10;20;14:30;72;1,4
2020;10;20;14:40;72;1,3
2020;10;20;14:50;75;1,2
2020;10;20;15:00;73;1,3
2020;10;20;15:10;73;1,3
2020;10;20;15:20;75;1,2
2020;10;20;15:30;76;1,1
2020;10;20;15:40;77;1,1
2020;10;20;15:50;77;1
2020;10;20;16:00;76;1,1
2020;10;20;16:10;75;1
2020;10;20;16:20;78;0,6
2020;10;20;16:30;80;0,6
2020;10;20;16:40;80;0,6
2020;10;20;16:50;81;0,6
2020;10;20;17:00;81;0,5
2020;10;20;17:10;82;0,4
2020;10;20;17:20;83;0,2
2020;10;20;17:30;82;0,2
2020;10;20;17:40;84;0
2020;10;20;17:50;83;0
2020;10;20;18:00;84;-0,1
2020;10;20;18:10;81;0,1
2020;10;20;18:20;82;-0,1
2020;10;20;18:30;81;0
2020;10;20;18:40;81;0
2020;10;20;18:50;80;-0,1
2020;10;20;19:00;80;-0,2
2020;10;20;19:10;80;-0,2
2020;10;20;19:20;81;-0,4
2020;10;20;19:30;80;-0,5
2020;10;20;19:40;82;-1
2020;10;20;19:50;85;-1,1
2020;10;20;20:00;87;-1,4
2020;10;20;20:10;87;-1,6
2020;10;20;20:20;85;-1,5
2020;10;20;20:30;85;-1,6
2020;10;20;20:40;86;-1,5
2020;10;20;20:50;87;-1,6
2020;10;20;21:00;89;-1,9
2020;10;20;21:10;94;-2,6
2020;10;20;21:20;94;-2,7
2020;10;20;21:30;97;-2,8
2020;10;20;21:40;95;-2,8
2020;10;20;21:50;95;-3
2020;10;20;22:00;96;-2,9
2020;10;20;22:10;96;-3,1
2020;10;20;22:20;96;-3,3
2020;10;20;22:30;97;-3,3
2020;10;20;22:40;98;-3,5
2020;10;20;22:50;97;-3,8
2020;10;20;23:00;97;-3,8
2020;10;20;23:10;98;-3,7
2020;10;20;23:20;97;-3,8
2020;10;20;23:30;96;-3,9
2020;10;20;23:40;97;-3,6
2020;10;20;23:50;96;-3,6
2020;10;21;0:00;96;-3,6
2020;10;21;0:10;96;-3,6
2020;10;21;0:20;96;-3,5
2020;10;21;0:30;96;-3,6
2020;10;21;0:40;95;-3,7
2020;10;21;0:50;94;-3,5
2020;10;21;1:00;94;-3,9
2020;10;21;1:10;95;-3,8
2020;10;21;1:20;96;-3,7
2020;10;21;1:30;93;-3,7
2020;10;21;1:40;94;-3,9
2020;10;21;1:50;96;-3,7
2020;10;21;2:00;96;-3,9
2020;10;21;2:10;95;-3,7
2020;10;21;2:20;95;-3,7
2020;10;21;2:30;95;-3,5
2020;10;21;2:40;95;-2,8
2020;10;21;2:50;92;-2,2
2020;10;21;3:00;92;-2,1
2020;10;21;3:10;92;-2
2020;10;21;3:20;90;-1,8
2020;10;21;3:30;91;-1,7
2020;10;21;3:40;92;-2
2020;10;21;3:50;93;-1,9
2020;10;21;4:00;94;-1,9
2020;10;21;4:10;94;-1,9
2020;10;21;4:20;93;-1,7
2020;10;21;4:30;94;-1,7
2020;10;21;4:40;94;-1,7
2020;10;21;4:50;94;-1,6
2020;10;21;5:00;94;-1,7
2020;10;21;5:10;94;-1,7
2020;10;21;5:20;94;-1,6
2020;10;21;5:30;94;-1,6
2020;10;21;5:40;93;-1,5
2020;10;21;5:50;92;-1,4
2020;10;21;6:00;92;-1,4
2020;10;21;6:10;92;-1,3
2020;10;21;6:20;91;-1,2
2020;10;21;6:30;91;-1,2
2020;10;21;6:40;91;-1,1
2020;10;21;6:50;91;-1
2020;10;21;7:00;91;-0,9
2020;10;21;7:10;91;-0,8
2020;10;21;7:20;91;-0,7
2020;10;21;7:30;92;-0,6
2020;10;21;7:40;91;-0,5
2020;10;21;7:50;92;-0,4
2020;10;21;8:00;92;-0,3
2020;10;21;8:10;92;-0,3
2020;10;21;8:20;92;-0,2
2020;10;21;8:30;92;-0,1
2020;10;21;8:40;94;0,1
2020;10;21;8:50;94;0,2
2020;10;21;9:00;94;0,2
2020;10;21;9:10;94;0,3
2020;10;21;9:20;94;0,4
2020;10;21;9:30;94;0,5
2020;10;21;9:40;95;0,6
2020;10;21;9:50;95;0,7
2020;10;21;10:00;96;1
2020;10;21;10:10;95;1,1
2020;10;21;10:20;95;1,3
2020;10;21;10:30;94;1,6
2020;10;21;10:40;92;1,6
2020;10;21;10:50;91;1,8
2020;10;21;11:00;91;2
2020;10;21;11:10;91;2,1
2020;10;21;11:20;90;2,1
2020;10;21;11:30;89;2,4
2020;10;21;11:40;88;2,4
2020;10;21;11:50;88;2,5
2020;10;21;12:00;88;2,5
2020;10;21;12:10;88;2,6
2020;10;21;12:20;88;2,7
2020;10;21;12:30;87;2,7
2020;10;21;12:40;88;2,7
2020;10;21;12:50;87;2,7
2020;10;21;13:00;87;2,7
2020;10;21;13:10;86;2,7
2020;10;21;13:20;87;2,7
2020;10;21;13:30;87;2,7
2020;10;21;13:40;86;2,7
2020;10;21;13:50;86;2,6
2020;10;21;14:00;86;2,6
2020;10;21;14:10;86;2,6
2020;10;21;14:20;87;2,6
2020;10;21;14:30;87;2,6
2020;10;21;14:40;87;2,6
2020;10;21;14:50;87;2,6
2020;10;21;15:00;87;2,6
2020;10;21;15:10;87;2,5
2020;10;21;15:20;87;2,5
2020;10;21;15:30;88;2,4
2020;10;21;15:40;88;2,4
2020;10;21;15:50;88;2,4
2020;10;21;16:00;89;2,3
2020;10;21;16:10;88;2,3
2020;10;21;16:20;89;2,3
2020;10;21;16:30;89;2,3
2020;10;21;16:40;89;2,3
2020;10;21;16:50;89;2,3
2020;10;21;17:00;89;2,3
2020;10;21;17:10;90;2,3
2020;10;21;17:20;90;2,3
2020;10;21;17:30;90;2,2
2020;10;21;17:40;91;2,2
2020;10;21;17:50;91;2,2
2020;10;21;18:00;91;2,2
2020;10;21;18:10;91;2,2
2020;10;21;18:20;92;2,2
2020;10;21;18:30;92;2,2
2020;10;21;18:40;93;2,1
2020;10;21;18:50;94;2,1
2020;10;21;19:00;94;2,1
2020;10;21;19:10;95;2,1
2020;10;21;19:20;95;2,1
2020;10;21;19:30;95;2,1
2020;10;21;19:40;96;2,1
2020;10;21;19:50;96;2,2
2020;10;21;20:00;97;2,2
2020;10;21;20:10;97;2,3
2020;10;21;20:20;98;2,3
2020;10;21;20:30;97;2,4
2020;10;21;20:40;98;2,5
2020;10;21;20:50;98;2,6
2020;10;21;21:00;98;2,7
2020;10;21;21:10;98;2,8
2020;10;21;21:20;98;2,9
2020;10;21;21:30;98;2,9
2020;10;21;21:40;99;3
2020;10;21;21:50;98;3
2020;10;21;22:00;99;3,1
2020;10;21;22:10;99;3,2
2020;10;21;22:20;99;3,2
2020;10;21;22:30;99;3,2
2020;10;21;22:40;99;3,3
2020;10;21;22:50;99;3,3
2020;10;21;23:00;100;3,3
2020;10;21;23:10;100;3,3
2020;10;21;23:20;100;3,4
2020;10;21;23:30;100;3,4
2020;10;21;23:40;100;3,4
2020;10;21;23:50;100;3,5
2020;10;22;0:00;100;3,5
2020;10;22;0:10;100;3,6
2020;10;22;0:20;100;3,7
2020;10;22;0:30;100;3,8
2020;10;22;0:40;100;3,8
2020;10;22;0:50;100;3,9
2020;10;22;1:00;100;3,9
2020;10;22;1:10;100;4
2020;10;22;1:20;100;4
2020;10;22;1:30;100;4,1
2020;10;22;1:40;100;4,1
2020;10;22;1:50;100;4,1
2020;10;22;2:00;100;4,1
2020;10;22;2:10;100;4,1
2020;10;22;2:20;100;4,1
2020;10;22;2:30;100;4,1
2020;10;22;2:40;100;4,1
2020;10;22;2:50;99;4,1
2020;10;22;3:00;100;4,2
2020;10;22;3:10;99;4,2
2020;10;22;3:20;99;4,3
2020;10;22;3:30;100;4,3
2020;10;22;3:40;99;4,3
2020;10;22;3:50;99;4,3
2020;10;22;4:00;99;4,4
2020;10;22;4:10;99;4,4
2020;10;22;4:20;100;4,4
2020;10;22;4:30;100;4,4
2020;10;22;4:40;100;4,5
2020;10;22;4:50;100;4,5
2020;10;22;5:00;100;4,5
2020;10;22;5:10;100;4,6
2020;10;22;5:20;100;4,6
2020;10;22;5:30;100;4,7
2020;10;22;5:40;99;4,7
2020;10;22;5:50;99;4,8
2020;10;22;6:00;99;4,7
2020;10;22;6:10;99;4,7
2020;10;22;6:20;99;4,8
2020;10;22;6:30;99;4,8
2020;10;22;6:40;99;4,8
2020;10;22;6:50;100;4,9
2020;10;22;7:00;99;4,9
2020;10;22;7:10;99;5
2020;10;22;7:20;99;5
2020;10;22;7:30;100;5
2020;10;22;7:40;100;5
2020;10;22;7:50;100;5
2020;10;22;8:00;100;5,1
2020;10;22;8:10;100;5,1
2020;10;22;8:20;100;5,2
2020;10;22;8:30;99;5,3
2020;10;22;8:40;99;5,4
2020;10;22;8:50;99;5,5
2020;10;22;9:00;99;5,5
2020;10;22;9:10;99;5,6
2020;10;22;9:20;98;5,6
2020;10;22;9:30;98;5,6
2020;10;22;9:40;98;5,7
2020;10;22;9:50;99;5,7
2020;10;22;10:00;98;5,7
2020;10;22;10:10;98;5,7
2020;10;22;10:20;98;5,8
2020;10;22;10:30;98;5,8
2020;10;22;10:40;98;5,9
2020;10;22;10:50;98;5,9
2020;10;22;11:00;98;6
2020;10;22;11:10;98;6
2020;10;22;11:20;98;6
2020;10;22;11:30;98;6
2020;10;22;11:40;98;6,1
2020;10;22;11:50;98;6,1
2020;10;22;12:00;98;6,1
2020;10;22;12:10;98;6,1
2020;10;22;12:20;98;6,1
2020;10;22;12:30;98;6,1
2020;10;22;12:40;98;6,1
2020;10;22;12:50;98;6,1
2020;10;22;13:00;98;6
2020;10;22;13:10;99;6
2020;10;22;13:20;99;6
2020;10;22;13:30;99;6
2020;10;22;13:40;98;6
2020;10;22;13:50;99;5,9
2020;10;22;14:00;99;5,9
2020;10;22;14:10;98;6
2020;10;22;14:20;99;6
2020;10;22;14:30;98;6
2020;10;22;14:40;98;6
2020;10;22;14:50;98;6
2020;10;22;15:00;99;6
2020;10;22;15:10;98;6
2020;10;22;15:20;98;6
2020;10;22;15:30;98;6,1
2020;10;22;15:40;99;6
2020;10;22;15:50;98;6,1
2020;10;22;16:00;98;6,1
2020;10;22;16:10;99;6,1
2020;10;22;16:20;98;6,1
2020;10;22;16:30;98;6,1
2020;10;22;16:40;99;6
2020;10;22;16:50;99;6,1
2020;10;22;17:00;99;6
2020;10;22;17:10;99;6
2020;10;22;17:20;100;6
2020;10;22;17:30;100;6
2020;10;22;17:40;99;6
2020;10;22;17:50;100;6
2020;10;22;18:00;100;6
2020;10;22;18:10;100;6,1
2020;10;22;18:20;100;6,1
2020;10;22;18:30;100;6,1
2020;10;22;18:40;99;6,1
2020;10;22;18:50;99;6,1
2020;10;22;19:00;100;6,1
2020;10;22;19:10;99;6,1
2020;10;22;19:20;99;6,1
2020;10;22;19:30;99;6,2
2020;10;22;19:40;99;6,1
2020;10;22;19:50;99;6,1
2020;10;22;20:00;99;6,1
2020;10;22;20:10;100;6,1
2020;10;22;20:20;99;6,2
2020;10;22;20:30;98;6,3
2020;10;22;20:40;98;6,4
2020;10;22;20:50;98;6,4
2020;10;22;21:00;99;6,4
2020;10;22;21:10;99;6,4
2020;10;22;21:20;99;6,4
2020;10;22;21:30;99;6,5
2020;10;22;21:40;98;6,5
2020;10;22;21:50;98;6,5
2020;10;22;22:00;99;6,4
2020;10;22;22:10;99;6,4
2020;10;22;22:20;99;6,4
2020;10;22;22:30;100;6,4
2020;10;22;22:40;100;6,4
2020;10;22;22:50;100;6,4
2020;10;22;23:00;100;6,4
2020;10;22;23:10;99;6,4
2020;10;22;23:20;99;6,4
2020;10;22;23:30;99;6,4
2020;10;22;23:40;98;6,5
2020;10;22;23:50;99;6,5
2020;10;23;0:00;99;6,5
2020;10;23;0:10;99;6,4
2020;10;23;0:20;100;6,4
2020;10;23;0:30;100;6,5
2020;10;23;0:40;100;6,5
2020;10;23;0:50;100;6,6
2020;10;23;1:00;100;6,7
2020;10;23;1:10;100;6,7
2020;10;23;1:20;100;6,8
2020;10;23;1:30;99;6,9
2020;10;23;1:40;99;7
2020;10;23;1:50;99;7,1
2020;10;23;2:00;99;7,1
2020;10;23;2:10;99;7,1
2020;10;23;2:20;99;7,1
2020;10;23;2:30;99;7,1
2020;10;23;2:40;100;7,2
2020;10;23;2:50;100;7,2
2020;10;23;3:00;100;7,2
2020;10;23;3:10;100;7,2
2020;10;23;3:20;100;7,3
2020;10;23;3:30;100;7,3
2020;10;23;3:40;100;7,3
2020;10;23;3:50;100;7,4
2020;10;23;4:00;100;7,4
2020;10;23;4:10;100;7,4
2020;10;23;4:20;100;7,5
2020;10;23;4:30;100;7,5
2020;10;23;4:40;100;7,5
2020;10;23;4:50;100;7,5
2020;10;23;5:00;100;7,5
2020;10;23;5:10;100;7,5
2020;10;23;5:20;100;7,5
2020;10;23;5:30;100;7,5
2020;10;23;5:40;100;7,6
2020;10;23;5:50;100;7,6
2020;10;23;6:00;100;7,6
2020;10;23;6:10;100;7,6
2020;10;23;6:20;100;7,6
2020;10;23;6:30;100;7,6
2020;10;23;6:40;100;7,6
2020;10;23;6:50;100;7,7
2020;10;23;7:00;100;7,7
2020;10;23;7:10;100;7,7
2020;10;23;7:20;100;7,8
2020;10;23;7:30;100;7,9
2020;10;23;7:40;100;8
2020;10;23;7:50;99;8,1
2020;10;23;8:00;100;8,2
2020;10;23;8:10;100;8,3
2020;10;23;8:20;100;8,5
2020;10;23;8:30;99;8,7
2020;10;23;8:40;99;9
2020;10;23;8:50;98;9,4
2020;10;23;9:00;98;9,7
2020;10;23;9:10;95;10,1
2020;10;23;9:20;95;10,2
2020;10;23;9:30;96;10
2020;10;23;9:40;96;10,1
2020;10;23;9:50;94;10,1
2020;10;23;10:00;95;10
2020;10;23;10:10;94;10,1
2020;10;23;10:20;94;10
2020;10;23;10:30;94;9,9
2020;10;23;10:40;96;9,8
2020;10;23;10:50;95;9,9
2020;10;23;11:00;95;10,1
2020;10;23;11:10;95;10
2020;10;23;11:20;94;10
2020;10;23;11:30;91;10,1
2020;10;23;11:40;92;10
2020;10;23;11:50;91;10,1
2020;10;23;12:00;92;9,9
2020;10;23;12:10;92;9,8
2020;10;23;12:20;94;9,5
2020;10;23;12:30;97;9,3
2020;10;23;12:40;97;9,3
2020;10;23;12:50;95;8,3
2020;10;23;13:00;95;7,3
2020;10;23;13:10;94;6,8
2020;10;23;13:20;94;6,6
2020;10;23;13:30;95;6,4
2020;10;23;13:40;95;6
2020;10;23;13:50;94;5,8
2020;10;23;14:00;93;5,4
2020;10;23;14:10;90;4,9
2020;10;23;14:20;92;4,7
2020;10;23;14:30;94;4,5
2020;10;23;14:40;94;4,4
2020;10;23;14:50;93;4,3
2020;10;23;15:00;92;4,1
2020;10;23;15:10;90;3,9
2020;10;23;15:20;90;3,9
2020;10;23;15:30;86;3,7
2020;10;23;15:40;85;3,5
2020;10;23;15:50;83;3,4
2020;10;23;16:00;84;3,3
2020;10;23;16:10;85;3,3
2020;10;23;16:20;87;3,2
2020;10;23;16:30;87;3,3
2020;10;23;16:40;87;3,2
2020;10;23;16:50;85;3,2
2020;10;23;17:00;87;3,1
2020;10;23;17:10;87;3,1
2020;10;23;17:20;87;2,8
2020;10;23;17:30;84;2,9
2020;10;23;17:40;82;2,8
2020;10;23;17:50;81;2,7
2020;10;23;18:00;81;2,3
2020;10;23;18:10;81;2,2
2020;10;23;18:20;81;1,9
2020;10;23;18:30;83;1,7
2020;10;23;18:40;84;1,5
